id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,Batting_first,BF_Set,BF_wkts_fallen,BF_HScorer,BF_PlayerScored,BF_PlayerBallsfaced,BF_HWtaker,BF_HWballs,PDis_by_BF,RC_by_BF,Batting_second,BS_score,BS_wkts_fallen,BS_HScorer,BS_PlayerScored,BS_PlayerBallsfaced,BS_HWtaker,BS_HWballs,PDis_by_BS,RC_by_BS
237,2011,Kochi,2011-04-09,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,normal,0,Royal Challengers Bangalore,0,6,AB de Villiers,Nehru Stadium,HDPK Dharmasena,K Hariharan,Kochi Tuskers Kerala,161,5,BB McCullum,45,32,RV Gomez,6.0,1.0,20.0,Royal Challengers Bangalore,162.0,4.0,AB de Villiers,54.0,41.0,V Kohli,12,1,14
238,2011,Delhi,2011-04-10,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,normal,0,Mumbai Indians,0,8,SL Malinga,Feroz Shah Kotla,AM Saheba,RB Tiffin,Delhi Capitals,95,10,NV Ojha,29,31,IK Pathan,20.0,1.0,15.0,Mumbai Indians,99.0,2.0,SR Tendulkar,46.0,55.0,SL Malinga,23,5,13
239,2011,Mumbai,2011-04-10,Kings XI Punjab,Pune Warriors,Kings XI Punjab,bat,normal,0,Pune Warriors,0,7,SB Wagh,Dr DY Patil Sports Academy,BR Doctrove,PR Reiffel,Kings XI Punjab,112,8,R McLaren,51,46,R McLaren,18.0,1.0,26.0,Pune Warriors,113.0,3.0,M Manhas,35.0,33.0,SB Wagh,21,3,16
240,2011,Kolkata,2011-04-11,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,9,0,JH Kallis,Eden Gardens,RE Koertzen,SK Tarapore,Kolkata Knight Riders,163,4,JH Kallis,53,45,Iqbal Abdulla,24.0,3.0,25.0,Deccan Chargers,154.0,8.0,B Chipli,48.0,41.0,A Mishra,24,2,20
241,2011,Jaipur,2011-04-12,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,normal,0,Rajasthan Royals,0,6,SK Warne,Sawai Mansingh Stadium,Aleem Dar,RB Tiffin,Delhi Capitals,151,6,Y Venugopal Rao,60,41,M Morkel,24.0,1.0,15.0,Rajasthan Royals,152.0,4.0,J Botha,39.0,32.0,SK Warne,24,2,18
242,2011,Bangalore,2011-04-12,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,9,SR Tendulkar,M Chinnaswamy Stadium,HDPK Dharmasena,AL Hill,Royal Challengers Bangalore,140,4,TM Dilshan,59,54,DP Nannes,6.0,1.0,0.0,Mumbai Indians,143.0,1.0,AT Rayudu,63.0,50.0,KA Pollard,25,2,28
243,2011,Chandigarh,2011-04-13,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,PC Valthaty,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,SL Shastri,Chennai Super Kings,188,4,M Vijay,74,43,S Randiv,24.0,2.0,32.0,Kings XI Punjab,193.0,4.0,PC Valthaty,120.0,64.0,P Kumar,24,2,40
244,2011,Mumbai,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,Kochi Tuskers Kerala,bat,normal,0,Pune Warriors,0,4,MD Mishra,Dr DY Patil Sports Academy,S Asnani,PR Reiffel,Kochi Tuskers Kerala,148,8,RA Jadeja,47,34,BJ Hodge,13.0,2.0,14.0,Pune Warriors,151.0,6.0,MD Mishra,37.0,21.0,WD Parnell,25,4,36
245,2011,Hyderabad,2011-04-14,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,33,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,Deccan Chargers,175,5,B Chipli,61,35,DW Steyn,26.0,3.0,25.0,Royal Challengers Bangalore,142.0,9.0,V Kohli,71.0,51.0,Z Khan,25,3,32
246,2011,Jaipur,2011-04-15,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,9,G Gambhir,Sawai Mansingh Stadium,Aleem Dar,SS Hazare,Rajasthan Royals,159,4,LRPL Taylor,35,27,A Singh,16.0,1.0,26.0,Kolkata Knight Riders,160.0,1.0,JH Kallis,80.0,66.0,YK Pathan,6,2,4
247,2011,Mumbai,2011-04-15,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Kochi Tuskers Kerala,0,8,BB McCullum,Wankhede Stadium,BR Doctrove,PR Reiffel,Mumbai Indians,182,2,SR Tendulkar,100,71,SL Malinga,27.0,2.0,43.0,Kochi Tuskers Kerala,184.0,2.0,BB McCullum,81.0,64.0,RV Gomez,19,1,30
248,2011,Chennai,2011-04-16,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Chennai Super Kings,21,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,AL Hill,Chennai Super Kings,183,5,MEK Hussey,83,56,S Randiv,24.0,2.0,24.0,Royal Challengers Bangalore,162.0,7.0,AB de Villiers,65.0,45.0,R Ninan,18,2,31
249,2011,Hyderabad,2011-04-16,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,8,PC Valthaty,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,Deccan Chargers,165,8,S Dhawan,45,36,A Mishra,24.0,2.0,29.0,Kings XI Punjab,166.0,2.0,PC Valthaty,75.0,49.0,PC Valthaty,25,4,29
250,2011,Mumbai,2011-04-17,Pune Warriors,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,3,Yuvraj Singh,Dr DY Patil Sports Academy,Asad Rauf,AM Saheba,Pune Warriors,187,5,Yuvraj Singh,66,34,Yuvraj Singh,24.0,4.0,29.0,Delhi Capitals,190.0,7.0,DA Warner,46.0,28.0,S Nadeem,25,2,39
251,2011,Kolkata,2011-04-17,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,L Balaji,Eden Gardens,Aleem Dar,RB Tiffin,Rajasthan Royals,81,10,AL Menaria,21,19,SK Warne,24.0,1.0,17.0,Kolkata Knight Riders,85.0,2.0,G Gambhir,35.0,39.0,L Balaji,18,3,15
252,2011,Kochi,2011-04-18,Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,1,Kochi Tuskers Kerala,0,7,BB McCullum,Nehru Stadium,K Hariharan,AL Hill,Chennai Super Kings,131,4,SK Raina,50,41,R Ashwin,24.0,2.0,31.0,Kochi Tuskers Kerala,135.0,3.0,BB McCullum,47.0,33.0,NLTC Perera,25,2,32
253,2011,Delhi,2011-04-19,Deccan Chargers,Delhi Capitals,Deccan Chargers,bat,normal,0,Deccan Chargers,16,0,S Sohal,Feroz Shah Kotla,PR Reiffel,RJ Tucker,Deccan Chargers,168,4,S Sohal,62,41,Harmeet Singh,25.0,2.0,27.0,Delhi Capitals,152.0,7.0,DA Warner,51.0,48.0,S Nadeem,18,1,25
254,2011,Mumbai,2011-04-20,Pune Warriors,Mumbai Indians,Pune Warriors,bat,normal,0,Mumbai Indians,0,7,MM Patel,Wankhede Stadium,Asad Rauf,AM Saheba,Pune Warriors,118,10,RV Uthappa,45,37,SB Wagh,12.0,1.0,13.0,Mumbai Indians,124.0,3.0,AT Rayudu,37.0,40.0,MM Patel,14,3,8
255,2011,Kolkata,2011-04-20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kochi Tuskers Kerala,6,0,DPMD Jayawardene,Eden Gardens,Aleem Dar,RB Tiffin,Kochi Tuskers Kerala,132,7,RA Jadeja,29,19,R Vinay Kumar,24.0,3.0,21.0,Kolkata Knight Riders,126.0,9.0,MK Tiwary,46.0,52.0,YK Pathan,24,3,21
256,2011,Chandigarh,2011-04-21,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,48,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",S Asnani,PR Reiffel,Kings XI Punjab,195,7,SE Marsh,71,43,BA Bhatt,18.0,2.0,20.0,Rajasthan Royals,147.0,7.0,AL Menaria,34.0,26.0,SR Watson,24,3,24
257,2011,Mumbai,2011-04-22,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,8,0,Harbhajan Singh,Wankhede Stadium,Asad Rauf,AM Saheba,Mumbai Indians,164,4,RG Sharma,87,51,Harbhajan Singh,25.0,5.0,18.0,Chennai Super Kings,156.0,9.0,S Badrinath,71.0,49.0,DE Bollinger,26,2,32
258,2011,Kolkata,2011-04-22,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,Eden Gardens,SS Hazare,RB Tiffin,Kolkata Knight Riders,171,5,G Gambhir,48,41,L Balaji,27.0,1.0,43.0,Royal Challengers Bangalore,175.0,1.0,CH Gayle,102.0,57.0,S Aravind,19,3,37
259,2011,Delhi,2011-04-23,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Delhi Capitals,29,0,DA Warner,Feroz Shah Kotla,S Asnani,RE Koertzen,Delhi Capitals,231,4,DA Warner,77,50,AB Agarkar,25.0,2.0,48.0,Kings XI Punjab,202.0,6.0,SE Marsh,95.0,47.0,DJ Hussey,6,1,19
260,2011,Hyderabad,2011-04-24,Mumbai Indians,Deccan Chargers,Deccan Chargers,field,normal,0,Mumbai Indians,37,0,SL Malinga,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,AL Hill,Mumbai Indians,172,4,RG Sharma,56,34,SL Malinga,24.0,3.0,14.0,Deccan Chargers,135.0,8.0,KC Sangakkara,34.0,29.0,A Mishra,24,2,14
261,2011,Jaipur,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,8,SK Warne,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,Kochi Tuskers Kerala,109,10,PA Patel,32,34,NLTC Perera,12.0,1.0,11.0,Rajasthan Royals,111.0,2.0,SR Watson,49.0,40.0,SK Trivedi,24,4,20
262,2011,Chennai,2011-04-25,Chennai Super Kings,Pune Warriors,Pune Warriors,field,normal,0,Chennai Super Kings,25,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,Chennai Super Kings,142,6,MEK Hussey,61,50,JA Morkel,26.0,4.0,30.0,Pune Warriors,117.0,9.0,Yuvraj Singh,34.0,43.0,JE Taylor,26,3,31
263,2011,Delhi,2011-04-26,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,3,V Kohli,Feroz Shah Kotla,S Asnani,RJ Tucker,Delhi Capitals,160,6,JR Hopes,54,45,M Morkel,26.0,3.0,26.0,Royal Challengers Bangalore,161.0,7.0,V Kohli,56.0,40.0,DL Vettori,25,2,26
264,2011,Mumbai,2011-04-27,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,normal,0,Chennai Super Kings,0,8,DE Bollinger,Dr DY Patil Sports Academy,Asad Rauf,SL Shastri,Pune Warriors,141,6,Yuvraj Singh,62,45,JD Ryder,13.0,1.0,21.0,Chennai Super Kings,145.0,2.0,S Badrinath,63.0,46.0,DE Bollinger,25,3,21
265,2011,Kochi,2011-04-27,Deccan Chargers,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Deccan Chargers,55,0,I Sharma,Nehru Stadium,HDPK Dharmasena,AL Hill,Deccan Chargers,129,7,KC Sangakkara,65,48,I Sharma,19.0,5.0,13.0,Kochi Tuskers Kerala,74.0,10.0,RA Jadeja,23.0,36.0,R Vinay Kumar,24,3,25
266,2011,Delhi,2011-04-28,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Kolkata Knight Riders,17,0,MK Tiwary,Feroz Shah Kotla,PR Reiffel,RJ Tucker,Kolkata Knight Riders,148,7,MK Tiwary,61,50,Iqbal Abdulla,25.0,3.0,27.0,Delhi Capitals,131.0,9.0,V Sehwag,34.0,23.0,UT Yadav,25,2,29
267,2011,Jaipur,2011-04-29,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,J Botha,Sawai Mansingh Stadium,Asad Rauf,SK Tarapore,Mumbai Indians,94,8,A Symonds,17,27,MM Patel,24.0,2.0,18.0,Rajasthan Royals,95.0,3.0,J Botha,45.0,39.0,J Botha,12,3,6
268,2011,Bangalore,2011-04-29,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,normal,0,Royal Challengers Bangalore,26,0,V Kohli,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,Royal Challengers Bangalore,181,5,V Kohli,67,43,CH Gayle,12.0,1.0,9.0,Pune Warriors,155.0,5.0,JD Ryder,51.0,34.0,AC Thomas,24,2,23
269,2011,Kochi,2011-04-30,Delhi Capitals,Kochi Tuskers Kerala,Delhi Capitals,bat,normal,0,Delhi Capitals,38,0,V Sehwag,Nehru Stadium,HDPK Dharmasena,AL Hill,Delhi Capitals,157,7,V Sehwag,80,48,M Morkel,24.0,3.0,18.0,Kochi Tuskers Kerala,119.0,10.0,RA Jadeja,31.0,22.0,S Sreesanth,26,2,14
270,2011,Kolkata,2011-04-30,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,Iqbal Abdulla,Eden Gardens,AM Saheba,SL Shastri,Kings XI Punjab,119,6,KD Karthik,42,42,BA Bhatt,24.0,2.0,22.0,Kolkata Knight Riders,120.0,2.0,G Gambhir,45.0,47.0,Iqbal Abdulla,24,3,19
271,2011,Jaipur,2011-05-01,Pune Warriors,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,LRPL Taylor,Sawai Mansingh Stadium,SK Tarapore,SJA Taufel,Pune Warriors,143,7,RV Uthappa,35,21,R Sharma,24.0,3.0,13.0,Rajasthan Royals,144.0,4.0,LRPL Taylor,47.0,36.0,SK Trivedi,24,4,29
272,2011,Chennai,2011-05-01,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Chennai Super Kings,19,0,JA Morkel,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,Chennai Super Kings,165,5,SK Raina,59,36,DE Bollinger,24.0,3.0,26.0,Deccan Chargers,146.0,8.0,S Sohal,56.0,33.0,PP Ojha,25,4,30
273,2011,Mumbai,2011-05-02,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Mumbai Indians,23,0,KA Pollard,Wankhede Stadium,HDPK Dharmasena,PR Reiffel,Mumbai Indians,159,5,AT Rayudu,51,37,SL Malinga,24.0,2.0,21.0,Kings XI Punjab,136.0,8.0,SE Marsh,61.0,47.0,RJ Harris,24,2,33
274,2011,Delhi,2011-05-02,Delhi Capitals,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Kochi Tuskers Kerala,0,7,P Parameswaran,Feroz Shah Kotla,Asad Rauf,SL Shastri,Delhi Capitals,140,6,Y Venugopal Rao,40,38,RE van der Merwe,20.0,2.0,17.0,Kochi Tuskers Kerala,141.0,3.0,BB McCullum,37.0,22.0,R Vinay Kumar,25,2,27
275,2011,Hyderabad,2011-05-03,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,field,normal,0,Kolkata Knight Riders,20,0,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",S Asnani,RJ Tucker,Kolkata Knight Riders,169,4,YK Pathan,47,26,R Bhatia,24.0,2.0,26.0,Deccan Chargers,149.0,6.0,S Dhawan,54.0,46.0,A Mishra,19,1,22
276,2011,Chennai,2011-05-04,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,8,MEK Hussey,"MA Chidambaram Stadium, Chepauk",SS Hazare,RB Tiffin,Rajasthan Royals,147,6,R Dravid,66,51,J Botha,24.0,1.0,22.0,Chennai Super Kings,149.0,2.0,MEK Hussey,79.0,57.0,SB Jakati,24,2,22
277,2011,Mumbai,2011-05-04,Mumbai Indians,Pune Warriors,Pune Warriors,field,normal,0,Mumbai Indians,21,0,R Sharma,Dr DY Patil Sports Academy,HDPK Dharmasena,SJA Taufel,Mumbai Indians,160,7,TL Suman,36,16,SL Malinga,27.0,3.0,25.0,Pune Warriors,139.0,7.0,MK Pandey,59.0,49.0,R Sharma,24,2,7
278,2011,Kochi,2011-05-05,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kochi Tuskers Kerala,17,0,BJ Hodge,Nehru Stadium,S Ravi,RJ Tucker,Kochi Tuskers Kerala,156,5,DPMD Jayawardene,55,43,R Vinay Kumar,24.0,3.0,29.0,Kolkata Knight Riders,139.0,7.0,EJG Morgan,66.0,52.0,JD Unadkat,25,2,25
279,2011,Hyderabad,2011-05-05,Deccan Chargers,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AM Saheba,Deccan Chargers,175,5,JP Duminy,55,32,I Sharma,26.0,2.0,16.0,Delhi Capitals,179.0,6.0,V Sehwag,119.0,58.0,AB Agarkar,24,2,30
280,2011,Bangalore,2011-05-06,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,85,0,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,RB Tiffin,Royal Challengers Bangalore,205,6,CH Gayle,107,49,S Aravind,24.0,4.0,14.0,Kings XI Punjab,120.0,9.0,R McLaren,28.0,33.0,RJ Harris,24,3,42
281,2011,Kolkata,2011-05-07,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,1,Kolkata Knight Riders,10,0,Iqbal Abdulla,Eden Gardens,Asad Rauf,PR Reiffel,Chennai Super Kings,114,4,S Badrinath,54,41,R Ashwin,19.0,2.0,12.0,Kolkata Knight Riders,61.0,2.0,JH Kallis,21.0,23.0,L Balaji,25,2,33
282,2011,Mumbai,2011-05-07,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Mumbai Indians,32,0,AT Rayudu,Wankhede Stadium,K Hariharan,SJA Taufel,Mumbai Indians,178,4,AT Rayudu,59,40,Harbhajan Singh,26.0,3.0,24.0,Delhi Capitals,146.0,10.0,JR Hopes,55.0,45.0,IK Pathan,25,1,23
283,2011,Bangalore,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,Kochi Tuskers Kerala,125,9,M Klinger,24,25,R Vinay Kumar,18.0,1.0,18.0,Royal Challengers Bangalore,128.0,1.0,TM Dilshan,52.0,31.0,S Aravind,25,2,20
284,2011,Chandigarh,2011-05-08,Kings XI Punjab,Pune Warriors,Kings XI Punjab,bat,normal,0,Pune Warriors,0,5,R Sharma,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,Kings XI Punjab,119,8,SE Marsh,32,28,SJ Srivastava,20.0,2.0,20.0,Pune Warriors,120.0,5.0,Yuvraj Singh,35.0,16.0,WD Parnell,24,2,12
285,2011,Jaipur,2011-05-09,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,63,0,M Vijay,Sawai Mansingh Stadium,K Hariharan,SJA Taufel,Chennai Super Kings,196,3,M Vijay,53,43,DE Bollinger,25.0,3.0,22.0,Rajasthan Royals,133.0,10.0,AM Rahane,52.0,36.0,J Botha,25,1,23
286,2011,Hyderabad,2011-05-10,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,normal,0,Pune Warriors,0,6,MR Marsh,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AM Saheba,Deccan Chargers,136,8,DB Ravi Teja,30,28,DT Christian,19.0,2.0,21.0,Pune Warriors,137.0,4.0,MK Pandey,49.0,42.0,MR Marsh,24,4,25
287,2011,Chandigarh,2011-05-10,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Kings XI Punjab,76,0,BA Bhatt,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,Kings XI Punjab,163,8,SE Marsh,43,34,BA Bhatt,18.0,4.0,22.0,Mumbai Indians,87.0,10.0,KA Pollard,17.0,13.0,MM Patel,24,5,25
288,2011,Jaipur,2011-05-11,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,S Aravind,Sawai Mansingh Stadium,HDPK Dharmasena,K Hariharan,Rajasthan Royals,146,6,R Dravid,37,31,SK Warne,24.0,1.0,26.0,Royal Challengers Bangalore,151.0,1.0,CH Gayle,70.0,44.0,S Aravind,24,3,34
289,2011,Chennai,2011-05-12,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,normal,0,Chennai Super Kings,18,0,MS Dhoni,"MA Chidambaram Stadium, Chepauk",AM Saheba,SL Shastri,Chennai Super Kings,176,4,MS Dhoni,63,31,DJ Bravo,20.0,2.0,21.0,Delhi Capitals,158.0,6.0,IK Pathan,44.0,36.0,IK Pathan,25,2,40
290,2011,Indore,2011-05-13,Kochi Tuskers Kerala,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KD Karthik,Holkar Cricket Stadium,S Asnani,RJ Tucker,Kochi Tuskers Kerala,178,7,DPMD Jayawardene,76,56,RP Singh,26.0,4.0,26.0,Kings XI Punjab,181.0,4.0,KD Karthik,69.0,33.0,Bipul Sharma,25,2,33
291,2011,Bangalore,2011-05-14,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0,4,CH Gayle,M Chinnaswamy Stadium,RE Koertzen,RB Tiffin,Kolkata Knight Riders,89,4,YK Pathan,36,24,JH Kallis,19.0,2.0,16.0,Royal Challengers Bangalore,105.0,6.0,CH Gayle,38.0,12.0,CK Langeveldt,18,2,15
292,2011,Mumbai,2011-05-14,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,normal,0,Deccan Chargers,10,0,A Mishra,Wankhede Stadium,S Ravi,SK Tarapore,Deccan Chargers,135,6,KC Sangakkara,27,28,Anand Rajan,22.0,4.0,27.0,Mumbai Indians,125.0,8.0,SR Tendulkar,37.0,46.0,DS Kulkarni,25,3,28
293,2011,Dharamsala,2011-05-15,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Kings XI Punjab,29,0,PP Chawla,Himachal Pradesh Cricket Association Stadium,Asad Rauf,SL Shastri,Kings XI Punjab,170,6,PC Valthaty,62,54,PP Chawla,24.0,3.0,16.0,Delhi Capitals,141.0,8.0,DA Warner,29.0,29.0,IK Pathan,25,3,28
294,2011,Indore,2011-05-15,Rajasthan Royals,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Kochi Tuskers Kerala,0,8,BJ Hodge,Holkar Cricket Stadium,PR Reiffel,RJ Tucker,Rajasthan Royals,97,10,AL Menaria,31,30,ND Doshi,8.0,1.0,15.0,Kochi Tuskers Kerala,98.0,2.0,BJ Hodge,33.0,18.0,BJ Hodge,24,5,13
295,2011,Mumbai,2011-05-16,Pune Warriors,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,6,A Mishra,Dr DY Patil Sports Academy,S Ravi,SK Tarapore,Pune Warriors,136,9,MR Marsh,37,28,R Sharma,25.0,2.0,25.0,Deccan Chargers,138.0,4.0,S Sohal,34.0,32.0,PP Ojha,24,3,35
296,2011,Dharamsala,2011-05-17,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,normal,0,Kings XI Punjab,111,0,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,Asad Rauf,AM Saheba,Kings XI Punjab,232,2,AC Gilchrist,106,58,PP Chawla,24.0,4.0,21.0,Royal Challengers Bangalore,121.0,10.0,AB de Villiers,34.0,27.0,CK Langeveldt,27,2,51
297,2011,Chennai,2011-05-18,Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings,bat,normal,0,Chennai Super Kings,11,0,WP Saha,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,RE Koertzen,Chennai Super Kings,152,5,WP Saha,46,35,DE Bollinger,27.0,2.0,39.0,Kochi Tuskers Kerala,141.0,5.0,BJ Hodge,51.0,45.0,RA Jadeja,25,2,26
298,2011,Mumbai,2011-05-19,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,YK Pathan,Dr DY Patil Sports Academy,S Ravi,SJA Taufel,Pune Warriors,118,7,Yuvraj Singh,24,26,B Kumar,19.0,1.0,19.0,Kolkata Knight Riders,119.0,3.0,G Gambhir,54.0,48.0,L Balaji,7,2,7
299,2011,Mumbai,2011-05-20,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,10,SR Watson,Wankhede Stadium,RE Koertzen,PR Reiffel,Mumbai Indians,133,5,RG Sharma,58,49,JEC Franklin,1.0,0.0,4.0,Rajasthan Royals,134.0,0.0,SR Watson,89.0,49.0,SR Watson,25,3,21
300,2011,Dharamsala,2011-05-21,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,normal,0,Deccan Chargers,82,0,S Dhawan,Himachal Pradesh Cricket Association Stadium,Asad Rauf,AM Saheba,Deccan Chargers,198,2,S Dhawan,95,59,A Mishra,24.0,4.0,10.0,Kings XI Punjab,116.0,10.0,AC Gilchrist,51.0,38.0,PC Valthaty,25,1,24
302,2011,Bangalore,2011-05-22,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,CH Gayle,M Chinnaswamy Stadium,K Hariharan,RE Koertzen,Chennai Super Kings,128,8,MS Dhoni,70,40,JA Morkel,14.0,1.0,16.0,Royal Challengers Bangalore,129.0,2.0,CH Gayle,75.0,54.0,DL Vettori,24,2,15
